proceso,emprcodi,pericodi,revision,publicacion_pericodi,componente,monto,origen
LVTA,EMPRESA_030,121,0,121,Valorización de Retiros,-513609.045814,sintetico
LVTA,EMPRESA_030,121,0,121,Ingreso Tarifario y Rentas por Congestión,-15356.678402,sintetico
LVTA,EMPRESA_030,121,1,122,Valorización de Entregas,2211099.685241,sintetico
LVTA,EMPRESA_030,121,1,122,Valorización de Retiros,-534493.897932,sintetico
LVTA,EMPRESA_030,121,1,122,Ingreso Tarifario y Rentas por Congestión,-14198.644109,sintetico
LVTA,EMPRESA_030,121,2,123,Valorización de Entregas,2229068.31271,sintetico
LVTA,EMPRESA_030,121,2,123,Valorización de Retiros,-515921.793218,sintetico
LVTA,EMPRESA_030,121,2,123,Ingreso Tarifario y Rentas por Congestión,-23713.316292,sintetico
LVTA,EMPRESA_030,121,3,124,Valorización de Entregas,2207141.48597,sintetico
LVTA,EMPRESA_030,121,3,124,Valorización de Retiros,-424835.324841,sintetico
LVTA,EMPRESA_030,121,3,124,Ingreso Tarifario y Rentas por Congestión,-74492.372328,sintetico
LVTA,EMPRESA_030,121,4,127,Valorización de Entregas,2166205.571565,sintetico
LVTA,EMPRESA_030,121,4,127,Valorización de Retiros,-425124.810975,sintetico
LVTA,EMPRESA_030,121,4,127,Ingreso Tarifario y Rentas por Congestión,-42286.97189,sintetico
LVTA,EMPRESA_030,122,0,122,Valorización de Entregas,2293943.324576,sintetico
LVTA,EMPRESA_030,122,0,122,Valorización de Retiros,-408096.450599,sintetico
LVTA,EMPRESA_030,122,0,122,Ingreso Tarifario y Rentas por Congestión,190167.433423,sintetico
LVTA,EMPRESA_030,122,1,123,Valorización de Entregas,2234636.127017,sintetico
LVTA,EMPRESA_030,122,1,123,Valorización de Retiros,-416617.589218,sintetico
LVTA,EMPRESA_030,122,1,123,Ingreso Tarifario y Rentas por Congestión,193072.665101,sintetico
LVTA,EMPRESA_030,122,2,124,Valorización de Entregas,2415481.85391,sintetico
LVTA,EMPRESA_030,122,2,124,Valorización de Retiros,-512146.738159,sintetico
LVTA,EMPRESA_030,122,2,124,Ingreso Tarifario y Rentas por Congestión,158102.087249,sintetico
LVTA,EMPRESA_030,122,3,126,Valorización de Entregas,2374838.250492,sintetico
LVTA,EMPRESA_030,122,3,126,Valorización de Retiros,-461493.872353,sintetico
LVTA,EMPRESA_030,122,3,126,Ingreso Tarifario y Rentas por Congestión,128488.866561,sintetico
LVTA,EMPRESA_030,122,4,129,Valorización de Entregas,2301334.446776,sintetico
LVTA,EMPRESA_030,122,4,129,Valorización de Retiros,-392871.452141,sintetico
LVTA,EMPRESA_030,122,4,129,Ingreso Tarifario y Rentas por Congestión,142592.838866,sintetico
LVTA,EMPRESA_030,123,0,123,Valorización de Entregas,7380971.377695,sintetico
LVTA,EMPRESA_030,123,0,123,Valorización de Retiros,-3197248.382212,sintetico
LVTA,EMPRESA_030,123,0,123,Ingreso Tarifario y Rentas por Congestión,10111.924317,sintetico
LVTA,EMPRESA_030,123,1,124,Valorización de Entregas,7806182.908619,sintetico
LVTA,EMPRESA_030,123,1,124,Valorización de Retiros,-3425307.702179,sintetico
LVTA,EMPRESA_030,123,1,124,Ingreso Tarifario y Rentas por Congestión,63066.39066,sintetico
LVTA,EMPRESA_030,123,2,125,Valorización de Entregas,7782975.889378,sintetico
LVTA,EMPRESA_030,123,2,125,Valorización de Retiros,-3253880.507883,sintetico
LVTA,EMPRESA_030,123,2,125,Ingreso Tarifario y Rentas por Congestión,-29604.052095,sintetico
LVTA,EMPRESA_030,123,3,128,Valorización de Entregas,7940048.231243,sintetico
LVTA,EMPRESA_030,123,3,128,Valorización de Retiros,-3407230.692302,sintetico
LVTA,EMPRESA_030,123,3,128,Ingreso Tarifario y Rentas por Congestión,23329.93276,sintetico
LVTA,EMPRESA_030,123,4,132,Valorización de Entregas,7646297.29999,sintetico
LVTA,EMPRESA_030,123,4,132,Valorización de Retiros,-3288255.106286,sintetico
LVTA,EMPRESA_030,123,4,132,Ingreso Tarifario y Rentas por Congestión,224764.114595,sintetico
LVTA,EMPRESA_030,124,0,124,Valorización de Entregas,11611092.828556,sintetico
LVTA,EMPRESA_030,124,0,124,Valorización de Retiros,-5707568.559146,sintetico
LVTA,EMPRESA_030,124,0,124,Ingreso Tarifario y Rentas por Congestión,701092.978291,sintetico
LVTA,EMPRESA_030,124,1,125,Valorización de Entregas,11145110.991981,sintetico
LVTA,EMPRESA_030,124,1,125,Valorización de Retiros,-5266447.095452,sintetico
LVTA,EMPRESA_030,124,1,125,Ingreso Tarifario y Rentas por Congestión,545347.576572,sintetico
LVTA,EMPRESA_030,124,2,126,Valorización de Entregas,11336576.782653,sintetico
LVTA,EMPRESA_030,124,2,126,Valorización de Retiros,-5559823.055846,sintetico
LVTA,EMPRESA_030,124,2,126,Ingreso Tarifario y Rentas por Congestión,718820.490093,sintetico
LVTA,EMPRESA_030,124,3,130,Valorización de Entregas,11242851.82814,sintetico
LVTA,EMPRESA_030,124,3,130,Valorización de Retiros,-5574301.864341,sintetico
LVTA,EMPRESA_030,124,3,130,Ingreso Tarifario y Rentas por Congestión,873566.225701,sintetico
LVTA,EMPRESA_030,124,4,135,Valorización de Entregas,11515266.564815,sintetico
LVTA,EMPRESA_030,124,4,135,Valorización de Retiros,-5676635.313955,sintetico
LVTA,EMPRESA_030,124,4,135,Ingreso Tarifario y Rentas por Congestión,690574.32784,sintetico
LVTA,EMPRESA_030,125,0,125,Valorización de Entregas,22271742.461248,sintetico
LVTA,EMPRESA_030,125,0,125,Valorización de Retiros,-4730699.167376,sintetico
LVTA,EMPRESA_030,125,0,125,Ingreso Tarifario y Rentas por Congestión,289190.667827,sintetico
LVTA,EMPRESA_030,125,1,126,Valorización de Entregas,23126719.776831,sintetico
LVTA,EMPRESA_030,125,1,126,Valorización de Retiros,-4841092.114059,sintetico
LVTA,EMPRESA_030,125,1,126,Ingreso Tarifario y Rentas por Congestión,588267.183027,sintetico
LVTA,EMPRESA_030,125,2,127,Valorización de Entregas,23793304.699576,sintetico
LVTA,EMPRESA_030,125,2,127,Valorización de Retiros,-5314181.436104,sintetico
LVTA,EMPRESA_030,125,2,127,Ingreso Tarifario y Rentas por Congestión,510532.421428,sintetico
LVTA,EMPRESA_030,125,3,131,Valorización de Entregas,23535021.061027,sintetico
LVTA,EMPRESA_030,125,3,131,Valorización de Retiros,-5139361.588685,sintetico
LVTA,EMPRESA_030,125,3,131,Ingreso Tarifario y Rentas por Congestión,378947.835958,sintetico
LVTA,EMPRESA_030,125,4,136,Valorización de Entregas,23020520.627045,sintetico
LVTA,EMPRESA_030,125,4,136,Valorización de Retiros,-4688709.403093,sintetico
LVTA,EMPRESA_030,125,4,136,Ingreso Tarifario y Rentas por Congestión,295886.365548,sintetico
LVTA,EMPRESA_030,126,0,126,Valorización de Entregas,3592543.59041,sintetico
LVTA,EMPRESA_030,126,0,126,Valorización de Retiros,-507967.024819,sintetico
LVTA,EMPRESA_030,126,0,126,Ingreso Tarifario y Rentas por Congestión,61133.298509,sintetico
LVTA,EMPRESA_030,126,1,127,Valorización de Entregas,3861127.839341,sintetico
LVTA,EMPRESA_030,126,1,127,Valorización de Retiros,-695797.4661,sintetico
LVTA,EMPRESA_030,126,1,127,Ingreso Tarifario y Rentas por Congestión,144265.898459,sintetico
LVTA,EMPRESA_030,126,2,128,Valorización de Entregas,4022361.266938,sintetico
LVTA,EMPRESA_030,126,2,128,Valorización de Retiros,-673531.828498,sintetico
LVTA,EMPRESA_030,126,2,128,Ingreso Tarifario y Rentas por Congestión,58886.24956,sintetico
LVTA,EMPRESA_030,126,3,133,Valorización de Entregas,3889247.32265,sintetico
LVTA,EMPRESA_030,126,3,133,Valorización de Retiros,-532391.803735,sintetico
LVTA,EMPRESA_030,126,3,133,Ingreso Tarifario y Rentas por Congestión,94525.977485,sintetico
LVTA,EMPRESA_030,127,0,127,Valorización de Entregas,14947811.124237,sintetico
LVTA,EMPRESA_030,127,0,127,Valorización de Retiros,-6872587.303745,sintetico
LVTA,EMPRESA_030,127,0,127,Ingreso Tarifario y Rentas por Congestión,1079424.593008,sintetico
LVTA,EMPRESA_030,127,1,128,Valorización de Entregas,15169693.174059,sintetico
LVTA,EMPRESA_030,127,1,128,Valorización de Retiros,-6720844.636226,sintetico
LVTA,EMPRESA_030,127,1,128,Ingreso Tarifario y Rentas por Congestión,1099224.121767,sintetico
LVTA,EMPRESA_030,127,2,129,Valorización de Entregas,15532562.689145,sintetico
LVTA,EMPRESA_030,127,2,129,Valorización de Retiros,-6701999.516394,sintetico
LVTA,EMPRESA_030,127,2,129,Ingreso Tarifario y Rentas por Congestión,844078.389748,sintetico
LVTA,EMPRESA_030,127,3,134,Valorización de Entregas,15500921.791491,sintetico
LVTA,EMPRESA_030,127,3,134,Valorización de Retiros,-6742813.074168,sintetico
LVTA,EMPRESA_030,127,3,134,Ingreso Tarifario y Rentas por Congestión,864568.303877,sintetico
LVTA,EMPRESA_030,128,0,128,Valorización de Entregas,11146874.79991,sintetico
LVTA,EMPRESA_030,128,0,128,Valorización de Retiros,-4398912.054896,sintetico
LVTA,EMPRESA_030,128,0,128,Ingreso Tarifario y Rentas por Congestión,-532784.390415,sintetico
LVTA,EMPRESA_030,128,1,129,Valorización de Entregas,11408559.147788,sintetico
LVTA,EMPRESA_030,128,1,129,Valorización de Retiros,-4281017.800006,sintetico
LVTA,EMPRESA_030,128,1,129,Ingreso Tarifario y Rentas por Congestión,-669138.432183,sintetico
LVTA,EMPRESA_030,128,2,130,Valorización de Entregas,11739204.218168,sintetico
LVTA,EMPRESA_030,128,2,130,Valorización de Retiros,-4291369.468762,sintetico
LVTA,EMPRESA_030,128,2,130,Ingreso Tarifario y Rentas por Congestión,-817314.440305,sintetico
LVTA,EMPRESA_030,128,3,136,Valorización de Entregas,11535472.178567,sintetico
LVTA,EMPRESA_030,128,3,136,Valorización de Retiros,-4266695.788156,sintetico
LVTA,EMPRESA_030,128,3,136,Ingreso Tarifario y Rentas por Congestión,-658102.42061,sintetico
LVTA,EMPRESA_030,129,0,129,Valorización de Entregas,3656219.28988,sintetico
LVTA,EMPRESA_030,129,0,129,Valorización de Retiros,-330958.116031,sintetico
LVTA,EMPRESA_030,129,0,129,Ingreso Tarifario y Rentas por Congestión,87187.342551,sintetico
LVTA,EMPRESA_030,129,1,130,Valorización de Entregas,3760829.597358,sintetico
LVTA,EMPRESA_030,129,1,130,Valorización de Retiros,-322010.45733,sintetico
LVTA,EMPRESA_030,129,1,130,Ingreso Tarifario y Rentas por Congestión,131045.205072,sintetico
LVTA,EMPRESA_030,129,2,131,Valorización de Entregas,3903434.569234,sintetico
LVTA,EMPRESA_030,129,2,131,Valorización de Retiros,-364234.679101,sintetico
LVTA,EMPRESA_030,129,2,131,Ingreso Tarifario y Rentas por Congestión,101458.403467,sintetico
LVTA,EMPRESA_030,129,3,137,Valorización de Entregas,3873409.721094,sintetico
LVTA,EMPRESA_030,129,3,137,Valorización de Retiros,-342283.843356,sintetico
LVTA,EMPRESA_030,129,3,137,Ingreso Tarifario y Rentas por Congestión,90835.211862,sintetico
LVTA,EMPRESA_030,130,0,130,Valorización de Entregas,7192113.099228,sintetico
LVTA,EMPRESA_030,130,0,130,Valorización de Retiros,-3113053.423212,sintetico
LVTA,EMPRESA_030,130,0,130,Ingreso Tarifario y Rentas por Congestión,220217.107484,sintetico
LVTA,EMPRESA_030,130,1,131,Valorización de Entregas,7355142.454759,sintetico
LVTA,EMPRESA_030,130,1,131,Valorización de Retiros,-3099835.226774,sintetico
LVTA,EMPRESA_030,130,1,131,Ingreso Tarifario y Rentas por Congestión,237024.208115,sintetico
LVTA,EMPRESA_030,130,2,132,Valorización de Entregas,7594888.936267,sintetico
LVTA,EMPRESA_030,130,2,132,Valorización de Retiros,-3394497.669021,sintetico
LVTA,EMPRESA_030,130,2,132,Ingreso Tarifario y Rentas por Congestión,340929.062654,sintetico
LVTA,EMPRESA_030,130,3,138,Valorización de Entregas,7373430.743765,sintetico
LVTA,EMPRESA_030,130,3,138,Valorización de Retiros,-3018358.889295,sintetico
LVTA,EMPRESA_030,130,3,138,Ingreso Tarifario y Rentas por Congestión,233887.019229,sintetico
LVTA,EMPRESA_030,131,0,131,Valorización de Entregas,4930443.796635,sintetico
LVTA,EMPRESA_030,131,0,131,Valorización de Retiros,-1777998.960561,sintetico
LVTA,EMPRESA_030,131,0,131,Ingreso Tarifario y Rentas por Congestión,32137.514326,sintetico
LVTA,EMPRESA_030,131,1,132,Valorización de Entregas,4775999.303395,sintetico
LVTA,EMPRESA_030,131,1,132,Valorización de Retiros,-1676318.827926,sintetico
LVTA,EMPRESA_030,131,1,132,Ingreso Tarifario y Rentas por Congestión,-23981.306568,sintetico
LVTA,EMPRESA_030,131,2,133,Valorización de Entregas,4971350.889352,sintetico
LVTA,EMPRESA_030,131,2,133,Valorización de Retiros,-1841193.495545,sintetico
LVTA,EMPRESA_030,131,2,133,Ingreso Tarifario y Rentas por Congestión,-6804.734407,sintetico
LVTA,EMPRESA_030,131,3,138,Valorización de Entregas,4820579.20863,sintetico
LVTA,EMPRESA_030,131,3,138,Valorización de Retiros,-1819320.223609,sintetico
LVTA,EMPRESA_030,131,3,138,Ingreso Tarifario y Rentas por Congestión,95259.021979,sintetico
LVTA,EMPRESA_030,132,0,132,Valorización de Entregas,3704032.61213,sintetico
LVTA,EMPRESA_030,132,0,132,Valorización de Retiros,-593328.443265,sintetico
LVTA,EMPRESA_030,132,0,132,Ingreso Tarifario y Rentas por Congestión,-58112.045465,sintetico
LVTA,EMPRESA_030,132,1,133,Valorización de Entregas,3700030.766092,sintetico
LVTA,EMPRESA_030,132,1,133,Valorización de Retiros,-507995.010892,sintetico
LVTA,EMPRESA_030,132,1,133,Ingreso Tarifario y Rentas por Congestión,-36944.8992,sintetico
LVTA,EMPRESA_030,132,2,134,Valorización de Entregas,3873499.907772,sintetico
LVTA,EMPRESA_030,132,2,134,Valorización de Retiros,-675790.580233,sintetico
LVTA,EMPRESA_030,132,2,134,Ingreso Tarifario y Rentas por Congestión,50544.40526,sintetico
LVTA,EMPRESA_030,132,3,139,Valorización de Entregas,3992989.544219,real
LVTA,EMPRESA_030,132,3,139,Valorización de Retiros,-707470.378406,real
LVTA,EMPRESA_030,132,3,139,Ingreso Tarifario y Rentas por Congestión,-56527.031613,real
LVTA,EMPRESA_030,133,0,133,Valorización de Entregas,2317759.755188,sintetico
LVTA,EMPRESA_030,133,0,133,Valorización de Retiros,-895433.963542,sintetico
LVTA,EMPRESA_030,133,0,133,Ingreso Tarifario y Rentas por Congestión,-122610.630646,sintetico
LVTA,EMPRESA_030,133,1,134,Valorización de Entregas,2179402.974448,sintetico
LVTA,EMPRESA_030,133,1,134,Valorización de Retiros,-817732.440468,sintetico
LVTA,EMPRESA_030,133,1,134,Ingreso Tarifario y Rentas por Congestión,-90144.92688,sintetico
LVTA,EMPRESA_030,133,2,135,Valorización de Entregas,2334763.230622,real
LVTA,EMPRESA_030,133,2,135,Valorización de Retiros,-899108.725392,real
LVTA,EMPRESA_030,133,2,135,Ingreso Tarifario y Rentas por Congestión,-149038.60633,real
LVTA,EMPRESA_030,134,0,134,Valorización de Entregas,11432715.637922,sintetico
LVTA,EMPRESA_030,134,0,134,Valorización de Retiros,-4458530.205817,sintetico
LVTA,EMPRESA_030,134,0,134,Ingreso Tarifario y Rentas por Congestión,-300313.405304,sintetico
LVTA,EMPRESA_030,134,1,135,Valorización de Entregas,10680659.979111,real
LVTA,EMPRESA_030,134,1,135,Valorización de Retiros,-3673261.586529,real
LVTA,EMPRESA_030,134,1,135,Ingreso Tarifario y Rentas por Congestión,-531154.367882,real
LVTA,EMPRESA_030,135,0,135,Valorización de Entregas,5451995.19855,sintetico
LVTA,EMPRESA_030,135,0,135,Valorización de Retiros,-2521724.11219,sintetico
LVTA,EMPRESA_030,135,0,135,Ingreso Tarifario y Rentas por Congestión,464778.99334,sintetico
LVTA,EMPRESA_030,135,1,136,Valorización de Entregas,5472306.30399,sintetico
LVTA,EMPRESA_030,135,1,136,Valorización de Retiros,-2676289.218781,sintetico
LVTA,EMPRESA_030,135,1,136,Ingreso Tarifario y Rentas por Congestión,458278.717891,sintetico
LVTA,EMPRESA_030,135,2,137,Valorización de Entregas,5457058.289495,real
LVTA,EMPRESA_030,135,2,137,Valorización de Retiros,-2552651.374893,real
LVTA,EMPRESA_030,135,2,137,Ingreso Tarifario y Rentas por Congestión,436706.039698,real
LVTA,EMPRESA_030,136,0,136,Valorización de Entregas,15640841.185159,sintetico
LVTA,EMPRESA_030,136,0,136,Valorización de Retiros,-6109976.034033,sintetico
LVTA,EMPRESA_030,136,0,136,Ingreso Tarifario y Rentas por Congestión,-384921.462426,sintetico
LVTA,EMPRESA_030,136,1,137,Valorización de Entregas,16256381.052937,real
LVTA,EMPRESA_030,136,1,137,Valorización de Retiros,-6182945.303764,real
LVTA,EMPRESA_030,136,1,137,Ingreso Tarifario y Rentas por Congestión,-533664.859873,real
LVTA,EMPRESA_030,137,0,137,Valorización de Entregas,12803420.391612,sintetico
LVTA,EMPRESA_030,137,0,137,Valorización de Retiros,-4941566.05023,sintetico
LVTA,EMPRESA_030,137,0,137,Ingreso Tarifario y Rentas por Congestión,-762114.827881,sintetico
LVTA,EMPRESA_030,137,1,138,Valorización de Entregas,12784757.459659,real
LVTA,EMPRESA_030,137,1,138,Valorización de Retiros,-5052725.131443,real
LVTA,EMPRESA_030,137,1,138,Ingreso Tarifario y Rentas por Congestión,-288084.977816,real
LVTA,EMPRESA_030,138,0,138,Valorización de Entregas,15785779.094282,sintetico
LVTA,EMPRESA_030,138,0,138,Valorización de Retiros,-4573534.680663,sintetico
LVTA,EMPRESA_030,138,0,138,Ingreso Tarifario y Rentas por Congestión,717222.798581,sintetico
LVTA,EMPRESA_030,138,1,139,Valorización de Entregas,14983389.050525,real
LVTA,EMPRESA_030,138,1,139,Valorización de Retiros,-4208366.207554,real
LVTA,EMPRESA_030,138,1,139,Ingreso Tarifario y Rentas por Congestión,718301.977129,real
LVTA,EMPRESA_030,139,0,139,Valorización de Entregas,15836848.482982,real
LVTA,EMPRESA_030,139,0,139,Valorización de Retiros,-662837.216635,real
LVTA,EMPRESA_030,139,0,139,Ingreso Tarifario y Rentas por Congestión,-736875.608647,real
LVTA,EMPRESA_031,120,0,120,Valorización de Entregas,2085418.292807,sintetico
LVTA,EMPRESA_031,120,0,120,Valorización de Retiros,-13351868.821732,sintetico
LVTA,EMPRESA_031,120,0,120,Ingreso Tarifario y Rentas por Congestión,434773.964525,sintetico
LVTA,EMPRESA_031,120,1,121,Valorización de Entregas,2297390.545759,sintetico
LVTA,EMPRESA_031,120,1,121,Valorización de Retiros,-14282895.716443,sintetico
LVTA,EMPRESA_031,120,1,121,Ingreso Tarifario y Rentas por Congestión,611773.996884,sintetico
LVTA,EMPRESA_031,120,2,122,Valorización de Entregas,2386950.618335,sintetico
LVTA,EMPRESA_031,120,2,122,Valorización de Retiros,-14006010.406101,sintetico
LVTA,EMPRESA_031,120,2,122,Ingreso Tarifario y Rentas por Congestión,420958.784366,sintetico
LVTA,EMPRESA_031,120,3,123,Valorización de Entregas,1747471.604392,sintetico
LVTA,EMPRESA_031,120,3,123,Valorización de Retiros,-13366952.525481,sintetico
LVTA,EMPRESA_031,120,3,123,Ingreso Tarifario y Rentas por Congestión,392082.240189,sintetico
LVTA,EMPRESA_031,120,4,125,Valorización de Entregas,2299683.66112,sintetico
LVTA,EMPRESA_031,120,4,125,Valorización de Retiros,-13890211.147844,sintetico
LVTA,EMPRESA_031,120,4,125,Ingreso Tarifario y Rentas por Congestión,405308.638824,sintetico
LVTA,EMPRESA_031,121,0,121,Valorización de Entregas,1608318.533261,sintetico
LVTA,EMPRESA_031,121,0,121,Valorización de Retiros,-7600798.14758,sintetico
LVTA,EMPRESA_031,121,0,121,Ingreso Tarifario y Rentas por Congestión,-94208.610781,sintetico
LVTA,EMPRESA_031,121,1,122,Valorización de Entregas,1592354.119698,sintetico
LVTA,EMPRESA_031,121,1,122,Valorización de Retiros,-7479442.647425,sintetico
LVTA,EMPRESA_031,121,1,122,Ingreso Tarifario y Rentas por Congestión,-90540.226373,sintetico
LVTA,EMPRESA_031,121,2,123,Valorización de Entregas,1486034.515588,sintetico
LVTA,EMPRESA_031,121,2,123,Valorización de Retiros,-7124676.401434,sintetico
LVTA,EMPRESA_031,121,2,123,Ingreso Tarifario y Rentas por Congestión,-294536.894654,sintetico
LVTA,EMPRESA_031,121,3,124,Valorización de Entregas,1251408.697851,sintetico
LVTA,EMPRESA_031,121,3,124,Valorización de Retiros,-7028094.634507,sintetico
LVTA,EMPRESA_031,121,3,124,Ingreso Tarifario y Rentas por Congestión,-202026.004844,sintetico
LVTA,EMPRESA_031,121,4,127,Valorización de Entregas,1286762.462273,sintetico
LVTA,EMPRESA_031,121,4,127,Valorización de Retiros,-7097914.047576,sintetico
LVTA,EMPRESA_031,121,4,127,Ingreso Tarifario y Rentas por Congestión,-147695.867997,sintetico
LVTA,EMPRESA_031,122,0,122,Valorización de Entregas,6421272.012413,sintetico
LVTA,EMPRESA_031,122,0,122,Valorización de Retiros,-20722915.072727,sintetico
LVTA,EMPRESA_031,122,0,122,Ingreso Tarifario y Rentas por Congestión,892895.445814,sintetico
LVTA,EMPRESA_031,122,1,123,Valorización de Entregas,6706594.370511,sintetico
